transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime_x,payAmount,customerAge,tripDuration,num_stops,day_of_week,hour,age_group,peak_status,route,current_week,cohort_week,cohort_index,weeks_diff,transaction_date,tapOutTime_y,Recency,Frequency,Monetary,AverageTransactionValue,FirstTransaction,LastTransaction,LifespanDays,LifespanWeeks,CLV,retention_rate
PKAM574R5S22UG,566171543168,flazz,Laila Simanjuntak,F,1992,11,Pulo Gebang - Matraman,1.0,P00151,Pasar Enjo,-6.214881,106.87819,3,P00080,Imigrasi Jakarta Timur,-6.214632,106.88227,4.0,2023-04-03 06:02:58,3500.0,32,49.21666666666667,1.0,Monday,6,30-49,Off-Peak,Pasar Enjo to Imigrasi Jakarta Timur,2023-04-03,2023-04-03,0,0,2023-04-03 06:02:58,2023-04-28 18:36:09,2,39,136500.0,3500.0,2023-04-03 19:29:12,2023-04-28 19:47:50,25,3.5714285714285716,484363.21721311467,1.0
IQBJ843C4G34DE,213121690546749,emoney,Pranata Wahyudin,F,2009,JAK.36,Cilangkap - Cililitan,0.0,B02638P,Ps. Kramat Jati 2,-6.269037,106.86664,40,B01428P,Jln. Olahraga 1 Raya Bogor,-6.267006,106.86595,41.0,2023-04-03 06:39:16,0.0,15,41.2,1.0,Monday,6,Under 18,Off-Peak,Ps. Kramat Jati 2 to Jln. Olahraga 1 Raya Bogor,2023-04-03,2023-04-03,0,0,2023-04-03 06:39:16,2023-04-28 18:40:22,2,31,0.0,0.0,2023-04-03 06:49:15,2023-04-28 06:03:47,24,3.4285714285714284,0.0,1.0
SRIX686S0S08SW,3527853482331808,dki,Puti Paris Marpaung,M,2003,13B,Puri Beta - Pancoran Barat,1.0,P00106,Kebayoran Lama,-6.23834,106.77752,8,P00096,JORR,-6.236104,106.75488,12.0,2023-04-03 07:29:36,3500.0,21,55.916666666666664,4.0,Monday,7,18-29,Peak,Kebayoran Lama to JORR,2023-04-03,2023-04-03,0,0,2023-04-03 07:29:36,2023-04-28 07:13:56,2,33,115500.0,3500.0,2023-04-03 06:28:48,2023-04-28 18:35:44,25,3.5714285714285716,409845.7991803278,1.0
MLTY652D7F29HW,5542490449138301,dki,Sutan Narji Nasyidah,M,2001,1Q,Rempoa - Blok M,1.0,B02540P,One Park Residences,-6.245436,106.78844,9,B00959P,Jln. Bungur,-6.247708,106.7814,11.0,2023-04-03 07:29:33,3500.0,23,38.083333333333336,2.0,Monday,7,18-29,Peak,One Park Residences to Jln. Bungur,2023-04-03,2023-04-03,0,0,2023-04-03 07:29:33,2023-04-28 18:25:41,2,32,112000.0,3500.0,2023-04-03 06:28:16,2023-04-28 17:50:43,25,3.5714285714285716,397426.22950819664,1.0
NICD824U6H93DE,4380875529452127,dki,Tirtayasa Sitorus,F,1988,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B01301P,Jln. Kramat Lubang Buaya,-6.291363,106.90599,12,B02767P,Pertigaan Cedang 1,-6.301603,106.9125,24.0,2023-04-03 06:06:12,0.0,36,28.416666666666668,12.0,Monday,6,30-49,Off-Peak,Jln. Kramat Lubang Buaya to Pertigaan Cedang 1,2023-04-03,2023-04-03,0,0,2023-04-03 06:06:12,2023-04-28 19:00:37,2,37,0.0,0.0,2023-04-03 18:59:54,2023-04-28 18:57:00,24,3.4285714285714284,0.0,1.0
YEOK544W1J67OX,4172238784006231,dki,"Galak Prayoga, S.Pd",M,1993,JAK.14,Tanah Abang - Meruya,1.0,B01875P,Kec. Kembangan,-6.195068,106.74247,7,B01180P,Jln. Jeruk Manis,-6.197439,106.76534,18.0,2023-04-03 06:13:36,0.0,31,39.81666666666667,11.0,Monday,6,30-49,Off-Peak,Kec. Kembangan to Jln. Jeruk Manis,2023-04-03,2023-04-03,0,0,2023-04-03 06:13:36,2023-04-28 18:20:57,2,36,0.0,0.0,2023-04-03 07:34:23,2023-04-28 18:27:38,25,3.5714285714285716,0.0,1.0
OPNL705D9K64FN,340065298083181,emoney,Tgk. Garda Utami,F,2010,M7,Kampung Rambutan - Monas,0.0,P00145,Pancoran Tugu Arah Barat,-6.2433,106.84388,14,P00025,Bundaran HI,-6.193021,106.823,24.0,2023-04-03 06:16:38,3500.0,14,33.25,10.0,Monday,6,Under 18,Off-Peak,Pancoran Tugu Arah Barat to Bundaran HI,2023-04-03,2023-04-03,0,0,2023-04-03 06:16:38,2023-04-28 18:47:43,2,34,119000.0,3500.0,2023-04-03 06:40:10,2023-04-28 18:50:10,25,3.5714285714285716,422265.36885245895,1.0
KHKM512K0T88LD,4268640600849949,dki,"Elvina Situmorang, S.Psi",F,1985,JAK.15,Bulak Turi - Tanjung Priok,0.0,B05351P,SMPN 143,-6.108442,106.93549,16,B01325P,Jln. Lorong 22,-6.108141,106.89932,44.0,2023-04-03 05:51:14,0.0,39,36.18333333333333,28.0,Monday,5,30-49,Off-Peak,SMPN 143 to Jln. Lorong 22,2023-04-03,2023-04-03,0,0,2023-04-03 05:51:14,2023-04-28 18:22:22,2,35,0.0,0.0,2023-04-03 18:17:25,2023-04-27 18:55:01,24,3.4285714285714284,0.0,1.0
JQIF022K9P74RM,4294484188649274,dki,Gara Sitompul,F,1999,9D,Pasar Minggu - Tanah Abang,0.0,B00693P,Grand Pasar Minggu,-6.290648,106.84236,45,B02647P,Pasar Minggu,-6.284413,106.84414,47.0,2023-04-03 07:09:23,3500.0,25,22.483333333333334,2.0,Monday,7,18-29,Peak,Grand Pasar Minggu to Pasar Minggu,2023-04-03,2023-04-03,0,0,2023-04-03 07:09:23,2023-04-28 17:17:56,2,35,122500.0,3500.0,2023-04-03 06:57:35,2023-04-28 18:33:18,25,3.5714285714285716,434684.9385245901,1.0
MQCN972F9X71NY,180057903365395,emoney,Daryani Prabowo,M,1989,1,Blok M - Kota,1.0,P00104,Karet Sudirman,-6.212457,106.82003,14,P00133,Masjid Agung,-6.236483,106.79845,19.0,2023-04-03 07:10:56,3500.0,35,50.75,5.0,Monday,7,30-49,Peak,Karet Sudirman to Masjid Agung,2023-04-03,2023-04-03,0,0,2023-04-03 07:10:56,2023-04-28 06:23:18,2,34,119000.0,3500.0,2023-04-03 18:20:01,2023-04-28 17:57:53,24,3.4285714285714284,422265.36885245895,1.0
KINJ335N6L86YT,3551174827324245,dki,Gangsa Widodo,M,1966,3A,Rusun Pesakih - Kalideres,1.0,B02760P,Pertamina Kalideres Daan Mogot,-6.15571,106.70927,2,B03286P,Rusun Pesakih,-6.161468,106.71698,4.0,2023-04-03 07:03:11,0.0,58,24.25,2.0,Monday,7,50+,Peak,Pertamina Kalideres Daan Mogot to Rusun Pesakih,2023-04-03,2023-04-03,0,0,2023-04-03 07:03:11,2023-04-28 17:36:51,2,38,0.0,0.0,2023-04-03 07:11:37,2023-04-28 18:18:23,25,3.5714285714285716,0.0,1.0
TDIY341Y5S79UU,340858239719917,emoney,"Yance Pratama, S.Kom",F,1994,6N,Ragunan - Blok M via Kemang,1.0,B04209P,Sbr. Plaza Kemang 88,-6.270024,106.81553,12,B03197P,RSIA Kemang,-6.285839,106.8188,18.0,2023-04-03 07:17:19,3500.0,30,25.383333333333333,6.0,Monday,7,30-49,Peak,Sbr. Plaza Kemang 88 to RSIA Kemang,2023-04-03,2023-04-03,0,0,2023-04-03 07:17:19,2023-04-28 18:53:08,2,34,119000.0,3500.0,2023-04-03 07:35:50,2023-04-28 18:48:43,25,3.5714285714285716,422265.36885245895,1.0
TFRA396G6W78PD,3569562588766630,dki,"dr. Sakura Budiman, S.IP",M,1972,3C,Rusun Kapuk Muara - Penjaringan,1.0,P00170,Penjaringan,-6.126306,106.79203,0,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,1.0,2023-04-03 07:11:37,0.0,52,55.13333333333333,1.0,Monday,7,50+,Peak,Penjaringan to Rusun Kapuk Muara,2023-04-03,2023-04-03,0,0,2023-04-03 07:11:37,2023-04-28 18:18:23,2,35,0.0,0.0,2023-04-03 06:55:01,2023-04-28 17:22:11,25,3.5714285714285716,0.0,1.0
GXOP506G9B61EP,180016859215889,emoney,"Zalindra Irawan, M.TI.",M,1992,M8,Lebak Bulus - Pasar Baru,0.0,P00245,Tanah Kusir Kodim,-6.256997,106.78168,20,P00184,Pondok Indah 1,-6.286761,106.77999,22.0,2023-04-03 05:47:40,3500.0,32,28.566666666666666,2.0,Monday,5,30-49,Off-Peak,Tanah Kusir Kodim to Pondok Indah 1,2023-04-03,2023-04-03,0,0,2023-04-03 05:47:40,2023-04-28 18:50:33,2,38,133000.0,3500.0,2023-04-03 06:23:52,2023-04-28 18:52:47,25,3.5714285714285716,471943.64754098357,1.0
XESL868N6A66XN,373945281501952,emoney,"Jamal Pudjiastuti, S.I.Kom",F,1981,B21,Bekasi Timur - Cawang,1.0,B02263P,Masjid Amar Maruf 2,-6.255062,107.02206,7,B05622P,Taman Margahayu 2,-6.24846,107.02153,10.0,2023-04-03 05:57:31,3500.0,43,55.266666666666666,3.0,Monday,5,30-49,Off-Peak,Masjid Amar Maruf 2 to Taman Margahayu 2,2023-04-03,2023-04-03,0,0,2023-04-03 05:57:31,2023-04-28 19:38:51,2,35,122500.0,3500.0,2023-04-03 18:33:10,2023-04-28 18:43:34,25,3.5714285714285716,434684.9385245901,1.0
IVHH403J9T51JH,5134532253940704,dki,Suci Wacana,M,1985,12A,Pelabuhan Kaliadem - Kota,1.0,B05253P,SMAK Penabur Enam 2,-6.115644,106.77506,15,B02709P,Pelabuhan Kali Adem,-6.104615,106.77094,18.0,2023-04-03 07:12:09,3500.0,39,59.46666666666667,3.0,Monday,7,30-49,Peak,SMAK Penabur Enam 2 to Pelabuhan Kali Adem,2023-04-03,2023-04-03,0,0,2023-04-03 07:12:09,2023-04-28 20:08:16,2,71,248500.0,3500.0,2023-04-03 06:03:36,2023-04-28 18:51:41,25,3.5714285714285716,881789.4467213113,1.0
YJMS457L2O20JF,379764016867073,emoney,Saka Sihombing,F,1969,JAK.71,Kampung Rambutan - Pinang Ranti,0.0,B03360P,SDN Dukuh 01,-6.287794,106.87406,18,B04218P,Sbr. Polsek Makasar,-6.29086,106.8844,21.0,2023-04-03 06:06:48,0.0,55,54.18333333333333,3.0,Monday,6,50+,Off-Peak,SDN Dukuh 01 to Sbr. Polsek Makasar,2023-04-03,2023-04-03,0,0,2023-04-03 06:06:48,2023-04-28 19:32:25,2,33,0.0,0.0,2023-04-03 05:58:50,2023-04-28 18:14:52,25,3.5714285714285716,0.0,1.0
NNAE999Q4V92XM,4189640459822695962,brizzi,Mutia Mayasari,M,1978,JAK.77,Tanjung Priok - Jembatan Item,0.0,B06877P,Simpang Jln. Cemara,-6.12663,106.85721,1,B06065P,Puskesmas Sunter Agung I,-6.132513,106.85557,9.0,2023-04-03 05:35:24,0.0,46,24.15,8.0,Monday,5,30-49,Off-Peak,Simpang Jln. Cemara to Puskesmas Sunter Agung I,2023-04-03,2023-04-03,0,0,2023-04-03 05:35:24,2023-04-28 19:10:59,2,35,0.0,0.0,2023-04-03 18:49:20,2023-04-28 18:27:41,24,3.4285714285714284,0.0,1.0
ZHFN555D9L05LU,3576239635494729,dki,Harsaya Natsir,F,1970,JAK.44,Andara - Stasiun Universitas Pancasila,0.0,B04386P,Sbr. Sekolah Islam Al Azhar Jagakarsa,-6.330035,106.82621,25,B06832P,Gg. H. Ali,-6.327369,106.833219,34.0,2023-04-03 06:37:49,0.0,54,47.81666666666667,9.0,Monday,6,50+,Off-Peak,Sbr. Sekolah Islam Al Azhar Jagakarsa to Gg. H. Ali,2023-04-03,2023-04-03,0,0,2023-04-03 06:37:49,2023-04-28 18:34:06,2,33,0.0,0.0,2023-04-03 06:36:27,2023-04-28 18:58:31,25,3.5714285714285716,0.0,1.0
WHTZ386I9S44YF,587887634588,flazz,Drs. Harjo Nurdiyanti,M,1986,14,Jakarta International Stadium - Senen,0.0,B00292P,Danau Agung 1,-6.147281,106.8582,8,B00770P,Honda Letjen Suprapto,-6.174933,106.84973,16.0,2023-04-03 07:08:03,3500.0,38,25.3,8.0,Monday,7,30-49,Peak,Danau Agung 1 to Honda Letjen Suprapto,2023-04-03,2023-04-03,0,0,2023-04-03 07:08:03,2023-04-28 17:35:11,2,29,101500.0,3500.0,2023-04-03 07:20:23,2023-04-28 17:51:13,25,3.5714285714285716,360167.52049180324,1.0
VHUC320U1S58CB,567286069354,flazz,"Dt. Atmaja Suartini, M.Farm",F,2000,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B02272P,Masjid As Sudairi,-6.220626,106.8591,1,B01732P,Jatinegara Timur,-6.220486,106.86825,11.0,2023-04-03 06:57:35,0.0,24,45.56666666666667,10.0,Monday,6,18-29,Off-Peak,Masjid As Sudairi to Jatinegara Timur,2023-04-03,2023-04-03,0,0,2023-04-03 06:57:35,2023-04-28 18:33:18,2,32,0.0,0.0,2023-04-03 05:26:52,2023-04-28 18:22:33,25,3.5714285714285716,0.0,1.0
DBWI728C0M55ND,4097122165824,online,Dewi Mansur,M,1994,8K,Batusari - Grogol,1.0,B05177P,Simpang Tj. Duren Timur 5,-6.180482,106.78375,12,B03637P,Sbr. Jln. Angsana Kemanggisan,-6.194813,106.78213,16.0,2023-04-03 07:20:00,3500.0,30,38.86666666666667,4.0,Monday,7,30-49,Peak,Simpang Tj. Duren Timur 5 to Sbr. Jln. Angsana Kemanggisan,2023-04-03,2023-04-03,0,0,2023-04-03 07:20:00,2023-04-28 19:15:01,2,31,108500.0,3500.0,2023-04-03 19:39:59,2023-04-28 18:50:07,24,3.4285714285714284,385006.65983606555,1.0
HHCJ093F0W41XK,378851219912235,emoney,Tina Hutasoit,F,1981,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,B00563P,Gg. Suka Damai,-6.295718,106.89906,14,B01297P,Jln. Kramat I Rawabinong,-6.298205,106.9054,27.0,2023-04-03 06:49:41,0.0,43,52.6,13.0,Monday,6,30-49,Off-Peak,Gg. Suka Damai to Jln. Kramat I Rawabinong,2023-04-03,2023-04-03,0,0,2023-04-03 06:49:41,2023-04-28 18:54:14,2,33,0.0,0.0,2023-04-03 18:06:41,2023-04-28 18:15:38,25,3.5714285714285716,0.0,1.0
JUNS207R4F95UA,180022972730457,emoney,"Tgk. Tania Zulaika, M.Pd",F,2010,M10,PGC 2 - Tanjung Priok,1.0,P00287,Permai Koja Arah Selatan,-6.114359,106.89314,2,P00105,Kayu Putih Rawasari,-6.187453,106.87542,10.0,2023-04-03 06:47:17,3500.0,14,47.96666666666667,8.0,Monday,6,Under 18,Off-Peak,Permai Koja Arah Selatan to Kayu Putih Rawasari,2023-04-03,2023-04-03,0,0,2023-04-03 06:47:17,2023-04-28 18:05:02,2,36,126000.0,3500.0,2023-04-03 06:17:08,2023-04-28 18:55:19,25,3.5714285714285716,447104.50819672126,1.0
LFIW578V8Y12XO,2237440645700724,dki,Latika Sirait,M,1953,10D,Kampung Rambutan - Tanjung Priok,1.0,P00036,Cempaka Putih,-6.174207,106.87642,9,P00182,Plumpang Pertamina Arah Utara,-6.12848,106.8937,13.0,2023-04-03 06:28:37,3500.0,71,25.066666666666666,4.0,Monday,6,50+,Off-Peak,Cempaka Putih to Plumpang Pertamina Arah Utara,2023-04-03,2023-04-03,0,0,2023-04-03 06:28:37,2023-04-28 18:40:05,2,35,122500.0,3500.0,2023-04-03 18:17:25,2023-04-27 18:55:01,24,3.4285714285714284,434684.9385245901,1.0
GYVC538M6B25WO,6011162006507240,dki,Lasmanto Budiman,M,1989,JAK.75,Cililitan - Kp. Pulo,0.0,B00671P,Graha Dirgantara,-6.255702,106.88296,4,B03786P,Sbr. Jln. Masjid Al Munir,-6.271471,106.87734,25.0,2023-04-03 06:21:13,0.0,35,38.8,21.0,Monday,6,30-49,Off-Peak,Graha Dirgantara to Sbr. Jln. Masjid Al Munir,2023-04-03,2023-04-03,0,0,2023-04-03 06:21:13,2023-04-28 06:35:22,2,34,0.0,0.0,2023-04-03 06:38:42,2023-04-28 18:30:29,25,3.5714285714285716,0.0,1.0
QRFR658M6P01AH,4730280883020443501,brizzi,Zamira Puspita,M,1977,B11,Summarecon Bekasi - BNN,0.0,B01728P,Jatibening 1,-6.257161,106.94651,5,B00232P,Cawang Blue Bird,-6.248836,106.87801,6.0,2023-04-03 06:41:37,3500.0,47,32.68333333333333,1.0,Monday,6,30-49,Off-Peak,Jatibening 1 to Cawang Blue Bird,2023-04-03,2023-04-03,0,0,2023-04-03 06:41:37,2023-04-28 17:46:25,2,34,119000.0,3500.0,2023-04-03 05:38:49,2023-04-28 18:53:25,25,3.5714285714285716,422265.36885245895,1.0
TKQW976R2D32RY,3505707886664931,dki,T. Bagas Halimah,F,1994,JAK.52,Terminal Kalideres - Terminal Muara Angke,0.0,B01829P,Karang Asri,-6.112414,106.77306,26,B05714P,Term. Muara Angke 2,-6.109001,106.77349,27.0,2023-04-03 06:12:00,0.0,30,50.35,1.0,Monday,6,30-49,Off-Peak,Karang Asri to Term. Muara Angke 2,2023-04-03,2023-04-03,0,0,2023-04-03 06:12:00,2023-04-28 18:35:34,2,35,0.0,0.0,2023-04-03 07:07:35,2023-04-28 18:07:56,25,3.5714285714285716,0.0,1.0
PCGM443G2W62OB,4450403105752326,dki,"Dr. Intan Mulyani, S.E.I",M,1977,JAK.37,Cililitan - Condet via Kayu Manis,0.0,B00908P,Jln. Batu Permata V,-6.279588,106.86244,12,B04716P,Simpang Batu Ampar IV Inerbang,-6.28148,106.86361,14.0,2023-04-03 06:25:54,0.0,47,49.733333333333334,2.0,Monday,6,30-49,Off-Peak,Jln. Batu Permata V to Simpang Batu Ampar IV Inerbang,2023-04-03,2023-04-03,0,0,2023-04-03 06:25:54,2023-04-28 18:50:44,2,32,0.0,0.0,2023-04-03 07:23:47,2023-04-28 18:41:34,25,3.5714285714285716,0.0,1.0
PEGV120E5W96OH,4074114259011835374,brizzi,Vero Hutagalung,F,1983,JAK.31,Blok M - Andara,0.0,B03711P,Sbr. Jln. H. Jian 2B Cipete,-6.264625,106.8043,18,B05388P,SMPN 68,-6.278279,106.79964,30.0,2023-04-03 06:44:41,0.0,41,36.96666666666667,12.0,Monday,6,30-49,Off-Peak,Sbr. Jln. H. Jian 2B Cipete to SMPN 68,2023-04-03,2023-04-03,0,0,2023-04-03 06:44:41,2023-04-28 18:25:58,2,30,0.0,0.0,2023-04-03 07:38:17,2023-04-28 17:45:04,25,3.5714285714285716,0.0,1.0
BUQT197K3D65PN,4000041838802,online,Diah Marpaung,M,2012,11M,Rusun Rawa Bebek - Bukit Duri,0.0,P00169,Penggilingan,-6.214132,106.93961,2,P00174,Perumnas Klender,-6.216689,106.93054,3.0,2023-04-03 06:27:22,0.0,12,55.06666666666667,1.0,Monday,6,Under 18,Off-Peak,Penggilingan to Perumnas Klender,2023-04-03,2023-04-03,0,0,2023-04-03 06:27:22,2023-04-28 19:05:39,2,37,0.0,0.0,2023-04-03 06:06:48,2023-04-28 19:32:25,25,3.5714285714285716,0.0,1.0
UNSO267V8F26WP,4112330548313,online,"Drs. Gilda Sinaga, S.Psi",M,1994,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06086P,Tebet Eco Park Selatan 3,-6.241699,106.85365,1,B06268P,Rusun Harum Tebet,-6.235196,106.85195,4.0,2023-04-03 07:14:33,0.0,30,50.983333333333334,3.0,Monday,7,30-49,Peak,Tebet Eco Park Selatan 3 to Rusun Harum Tebet,2023-04-03,2023-04-03,0,0,2023-04-03 07:14:33,2023-04-28 18:03:51,2,35,0.0,0.0,2023-04-03 06:36:27,2023-04-28 18:58:31,25,3.5714285714285716,0.0,1.0
RHCN069U6G42WD,30583455954585,bni,Bahuwirya Rahayu,M,1981,2F,Rusun Cakung Barat - Pulo Gadung,1.0,B06183P,Jln. Anggrek Raya,-6.205168,106.9229,8,P00191,PTC Pulo Gadung,-6.182622,106.91561,15.0,2023-04-03 06:04:38,0.0,43,51.483333333333334,7.0,Monday,6,30-49,Off-Peak,Jln. Anggrek Raya to PTC Pulo Gadung,2023-04-03,2023-04-03,0,0,2023-04-03 06:04:38,2023-04-28 18:58:18,2,35,0.0,0.0,2023-04-03 05:54:42,2023-04-28 18:07:11,25,3.5714285714285716,0.0,1.0
WGRY331M3O87VE,2720484776954605,dki,Bancar Irawan,M,1999,3B,Rusun Flamboyan - Cengkareng,0.0,B03206P,RSUD Boulevard Raya,-6.13781,106.7304,4,B02195P,Mall Taman Palem 3,-6.140548,106.73011,6.0,2023-04-03 07:46:28,0.0,25,56.21666666666667,2.0,Monday,7,18-29,Peak,RSUD Boulevard Raya to Mall Taman Palem 3,2023-04-03,2023-04-03,0,0,2023-04-03 07:46:28,2023-04-28 18:44:10,2,35,0.0,0.0,2023-04-03 06:08:02,2023-04-28 18:30:15,25,3.5714285714285716,0.0,1.0
TKRV681O2S46RW,3570422408611549,dki,"Jati Nainggolan, M.TI.",F,1987,8C,Kebayoran Lama - Tanah Abang,1.0,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,0,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,3.0,2023-04-03 06:55:59,3500.0,37,58.75,3.0,Monday,6,30-49,Off-Peak,Jak Lingko Tanah Abang to Jln. Taman Jatibaru Timur,2023-04-03,2023-04-03,0,0,2023-04-03 06:55:59,2023-04-28 06:21:53,2,34,119000.0,3500.0,2023-04-03 07:46:28,2023-04-28 18:44:10,25,3.5714285714285716,422265.36885245895,1.0
ELFD362R2U94NT,2291402671071407,dki,Puspa Saptono,F,1984,M2,Pulo Gadung - Monas,0.0,P00014,Bermis,-6.178203,106.89859,1,P00006,Atrium,-6.176251,106.84023,12.0,2023-04-03 06:04:41,3500.0,40,44.68333333333333,11.0,Monday,6,30-49,Off-Peak,Bermis to Atrium,2023-04-03,2023-04-03,0,0,2023-04-03 06:04:41,2023-04-28 18:31:11,2,35,122500.0,3500.0,2023-04-03 07:33:15,2023-04-28 17:35:43,25,3.5714285714285716,434684.9385245901,1.0
YYXK265F5N59SE,676172975739,flazz,"Dr. Zaenab Wulandari, S.Ked",M,1996,12B,Pluit - Senen,1.0,B05080P,Simpang Pluit Raya,-6.127123,106.80441,26,P00123,Landmark Pluit Auto Plaza,-6.125258,106.79971,28.0,2023-04-03 06:29:21,3500.0,28,46.333333333333336,2.0,Monday,6,18-29,Off-Peak,Simpang Pluit Raya to Landmark Pluit Auto Plaza,2023-04-03,2023-04-03,0,0,2023-04-03 06:29:21,2023-04-28 17:24:54,2,35,122500.0,3500.0,2023-04-03 06:17:21,2023-04-28 17:28:32,25,3.5714285714285716,434684.9385245901,1.0
ZGJG301G9Z71AR,180020791350481,emoney,T. Karna Sihombing,F,2001,5D,PGC 1 - Ancol,0.0,P00109,Matraman Baru,-6.21288,106.86115,7,P00118,Kramat Sentiong,-6.18798,106.84595,13.0,2023-04-03 06:08:29,3500.0,23,40.06666666666667,6.0,Monday,6,18-29,Off-Peak,Matraman Baru to Kramat Sentiong,2023-04-03,2023-04-03,0,0,2023-04-03 06:08:29,2023-04-28 17:49:27,2,32,112000.0,3500.0,2023-04-03 05:38:49,2023-04-28 18:53:25,25,3.5714285714285716,397426.22950819664,1.0
KNSE319Q1P35CC,502072062834,flazz,Kalim Namaga,M,1971,9D,Pasar Minggu - Tanah Abang,1.0,B05716P,Term. Pasar Minggu 2,-6.282492,106.84455,1,P00256,MH Thamrin,-6.188149,106.82299,37.0,2023-04-03 07:11:01,3500.0,53,45.65,36.0,Monday,7,50+,Peak,Term. Pasar Minggu 2 to MH Thamrin,2023-04-03,2023-04-03,0,0,2023-04-03 07:11:01,2023-04-28 18:35:51,2,33,115500.0,3500.0,2023-04-03 06:17:21,2023-04-28 17:28:32,25,3.5714285714285716,409845.7991803278,1.0
RMJF585F2W51BQ,30385017224303,bni,"dr. Vega Rahimah, S.Pt",M,2003,JAK.117,Tanjung Priok - Tanah Merdeka,0.0,B04040P,Sbr. Masjid Ar Rohmah,-6.118964,106.89568,7,B04863P,Simpang Jln. Kramat Jaya 1,-6.108656,106.91734,25.0,2023-04-03 06:55:01,0.0,21,31.633333333333333,18.0,Monday,6,18-29,Off-Peak,Sbr. Masjid Ar Rohmah to Simpang Jln. Kramat Jaya 1,2023-04-03,2023-04-03,0,0,2023-04-03 06:55:01,2023-04-28 17:22:11,2,35,0.0,0.0,2023-04-03 06:54:13,2023-04-28 18:48:38,25,3.5714285714285716,0.0,1.0
KFYK655N1H73XS,6590854673757012,dki,Bajragin Najmudin,M,1986,3H,Jelambar - Kota,0.0,P00087,Jelambar,-6.166548,106.78651,0,P00138,Museum Fatahillah,-6.13393,106.81209,9.0,2023-04-03 06:35:04,0.0,38,31.75,9.0,Monday,6,30-49,Off-Peak,Jelambar to Museum Fatahillah,2023-04-03,2023-04-03,0,0,2023-04-03 06:35:04,2023-04-28 18:40:33,2,34,0.0,0.0,2023-04-03 07:03:17,2023-04-28 18:46:08,25,3.5714285714285716,0.0,1.0
WTBE175B2A58NC,4963710913075879668,brizzi,Ophelia Firmansyah,M,2000,14,Jakarta International Stadium - Senen,0.0,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,20,B05725P,Term. Senen,-6.17356,106.84213,21.0,2023-04-03 06:54:13,3500.0,24,54.18333333333333,1.0,Monday,6,18-29,Off-Peak,Sekolah Penabur Gunung Sahari to Term. Senen,2023-04-03,2023-04-03,0,0,2023-04-03 06:54:13,2023-04-28 18:48:38,2,37,129500.0,3500.0,2023-04-03 17:48:56,2023-04-28 19:29:48,25,3.5714285714285716,459524.0778688524,1.0
SVRH922T8G79FY,213104805015669,emoney,"Sutan Garda Tampubolon, S.Pd",M,1956,JAK.49,Lebak Bulus - Cipulir,0.0,B01790P,JPO Timur Pondok Indah 1,-6.287054,106.77989,48,B05492P,St. MRT Lebak Bulus,-6.289421,106.77436,49.0,2023-04-03 06:53:50,0.0,68,54.483333333333334,1.0,Monday,6,50+,Off-Peak,JPO Timur Pondok Indah 1 to St. MRT Lebak Bulus,2023-04-03,2023-04-03,0,0,2023-04-03 06:53:50,2023-04-28 17:44:30,2,33,0.0,0.0,2023-04-03 06:54:58,2023-04-28 18:39:00,25,3.5714285714285716,0.0,1.0
WNJA365V4N56HF,342875882384375,emoney,Marsito Melani,F,2010,7A,Kampung Rambutan - Lebak Bulus,1.0,B00610P,Gelanggang TB Simatupang,-6.289097,106.77909,4,B01377P,Jln. Mastrip,-6.306793,106.87756,25.0,2023-04-03 06:59:54,3500.0,14,22.433333333333334,21.0,Monday,6,Under 18,Off-Peak,Gelanggang TB Simatupang to Jln. Mastrip,2023-04-03,2023-04-03,0,0,2023-04-03 06:59:54,2023-04-28 07:26:18,2,36,126000.0,3500.0,2023-04-03 06:06:12,2023-04-28 19:00:37,25,3.5714285714285716,447104.50819672126,1.0
SLHT241M5V31BZ,4909284437358495207,brizzi,Bakiman Budiman,F,1981,7Q,Blok M - PGC,1.0,B01509P,Jln. Poncol Jaya 1,-6.239706,106.81889,25,B02880P,PLN Pusat,-6.240011,106.80376,30.0,2023-04-03 07:03:36,3500.0,43,27.716666666666665,5.0,Monday,7,30-49,Peak,Jln. Poncol Jaya 1 to PLN Pusat,2023-04-03,2023-04-03,0,0,2023-04-03 07:03:36,2023-04-28 18:32:42,2,30,105000.0,3500.0,2023-04-03 06:26:12,2023-04-28 06:51:14,25,3.5714285714285716,372587.0901639344,1.0
